tmdb_id,genre_ids
1656,"28,12,37"
70821,18
426814,"53,27"
408648,"12,28,16,878,35"
317744,"18,53"
4967,"35,10749"
831946,"28,53,12"
274855,"28,878,53"
522016,"28,53"
471014,"28,80,53"
173897,"28,27,878"
51588,"35,10749"
11983,"53,18"
11351,27
10796,"28,878,53"
1273,"12,16,35,10751"
518158,"27,14,35"
455236,"28,80,53"
254904,"80,28,53"
13220,"27,53"
419511,"10749,35"
11323,"18,35,80"
27022,"14,12,28"
4965,"28,878,53"
457262,"10751,18"
262504,"12,878,28,9648"
13595,"35,80,10402"
10945,"10749,35,53"
9730,27
1613,"53,28,35,80"
192132,18
127867,"35,14,53"
9955,35
17927,35
10185,"27,9648,14"
7342,"27,18,10770"
331313,"28,35"
258363,"53,18"
184345,"35,27"
11415,"35,27"
10832,"27,53"
10665,"27,9648,53"
10003,"53,28,10749,878,12"
8067,"14,35,10749"
700391,"878,28,12"
7520,"10749,18,35"
708577,35
424121,"27,9648,53,18"
157834,"18,14,878"
1644,"53,18,9648,27"
419704,"878,18"
296360,"18,10749,35"
127521,"53,28,80"
19959,"878,28,53"
14128,"10751,16,10749,14"
10395,"14,18,27,10749"
10068,"10749,18"
146229,"53,27"
10153,"878,9648,53"
295151,"10749,35"
280002,"53,27"
55779,"27,9648"
1620,"28,53,18"
1249,"80,18,9648,53"
53182,"28,18,10752"
10606,"878,12,53"
10489,"27,53"
7303,"35,18,10749"
567970,"18,9648,53,36"
198287,"18,14,878,53"
190955,"53,80,18"
126889,"878,27,9648"
121936,"35,10749"
10720,"35,10749"
7288,"35,18,27"
141052,"28,12,878"
48171,"18,53,27"
21788,"14,12,10751"
10869,"10749,35,10751,14"
9594,"53,28,80,18"
410199,"878,53"
84204,"878,35,53,27,9648"
60672,"28,53,80"
41664,35
37786,"35,18,10749"
27621,"10751,35,18,10402,10770"
13282,"28,35,878"
10516,"35,878"
339846,"35,28,80"
336004,"28,80,53"
641501,"878,12,28,35,53"
296100,"35,12,14"
84348,"53,27"
272692,27
261392,"35,28"
51447,35
9029,"35,10749"
593395,"80,28,9648,53"
451184,"18,36,53"
283601,53
21972,"10751,35,14"
615677,"10751,28,14,35"
57201,"28,12,37"
44603,"18,14"
486070,"35,10751"
408439,"80,18,27"
72358,"18,35"
14362,"28,80"
9286,"27,9648"
526896,"28,878,14"
134411,"53,18,28"
37861,"12,18,28,14"
35056,"35,28,12"
569814,35
170354,35
49013,"16,10751,12,35"
33909,"18,80"
13186,"27,53"
2057,"53,18,9648,10749"
492355,35
8873,"35,10402"
417643,"53,9648"
262841,"28,35,878"
9610,"12,14,28"
278154,"12,16,10751,35"
70577,"53,80"
17182,53
11228,"28,12,53"
421658,"28,53"
354110,37
339792,"35,10402"
14013,35
13944,"18,9648,53,10749"
36670,"12,28,53"
14043,"10751,12,80,9648,35"
10173,"28,80"
4970,"27,53"
404733,"53,28,9648"
10442,"35,80,10749"
8409,"28,18"
664574,"35,878,27"
345922,35
59108,"28,35"
451955,"10749,53,18"
28211,"18,53,9648"
11707,"9648,53,80"
4806,"35,10749"
519106,"35,18,10749,80"
426543,"14,12,10751"
64807,35
50204,"35,53,36,27"
10623,"28,80,18"
12122,"53,27,878"
2665,35
611605,"53,18,27"
166271,"27,9648,53"
13975,"53,18,80,9648"
458305,"878,53,9648,27"
398920,35
76544,"28,18"
8989,"35,10751,14"
664469,"9648,36,53,35,80"
77951,"16,10751,12"
11428,"27,14,53"
1497,"878,12,28,35,10751"
928381,"28,53,80"
253235,"35,18,10749"
11419,35
10833,"35,10749,80"
10562,"53,80,18"
395814,"878,18,9648"
308453,"18,35"
605804,"27,9648,53"
192102,"28,18,53"
10396,"53,80,10749"
951,35
183836,35
38073,"35,18,10749"
25769,"28,18,27,878,53"
1738,"28,878,53"
595148,"35,18"
39210,18
12526,"18,27,53"
9415,"28,18,9648,53,80"
6520,"28,12,18,10749"
643586,"28,27,35"
342521,"28,35,80"
315837,"878,18,28"
15648,"35,18,10751,10749"
9397,"35,878,28"
316023,35
88751,"28,878,12,35,10751"
11979,"14,27"
6217,"53,27"
228165,"10751,12,35,14,16"
207932,"9648,53,28"
9910,"35,80,18,53"
6623,"28,53"
44040,"27,9648,53"
9874,"28,80,53"
9395,"28,53"
706510,"35,10749"
10199,"12,16,10751"
9298,35
9637,"9648,12,35"
301502,18
290999,"27,28,35"
76640,"28,80,53"
30974,"28,53,27"
5852,"18,10749,53"
434203,"10749,18"
335988,"28,12,878"
48572,"27,28,53"
12088,"28,53,878"
106021,"28,53"
598133,35
64689,"80,53"
10157,"35,80"
9946,"28,27,14"
523936,"27,878,18,53"
232572,"12,35,18"
168138,"878,12,53"
16342,"27,9648,53"
10022,"35,10751,28"
701175,53
62213,"35,14"
15092,"28,53,80"
539181,"27,18,9648,53"
524247,53
295830,"27,14,28,878"
10663,35
8130,"18,35,80"
2268,"12,14"
800345,"28,53,80"
9268,"28,18,9648,53"
15657,"12,16,10751"
4961,"27,878"
11052,"16,14,28,878"
578908,35
13937,"53,80,18,27"
10137,"10751,14,35,12"
534,"28,878,53"
787298,"10749,35"
341689,"35,10402,10749,878"
140222,"18,10749"
6068,"35,28,12,10749"
1636,"14,35,10749"
864873,"53,18,27"
41505,"27,9648,53"
14400,"12,18,28,53"
4283,"12,27,28"
461928,"27,35,14"
56339,35
14817,"10751,35"
13825,"18,53"
403587,"27,14,10749"
35791,"28,12,27,878"
31203,35
6466,27
340382,"27,878,28,14"
249660,18
37652,35
2370,"18,53"
531503,"28,53"
294793,"53,28"
254194,"27,18"
9208,"28,53,12"
800497,"27,35,14"
406761,"53,878,28"
152760,"10752,18,36,28"
11024,"9648,14,12,35"
10353,"35,14"
103620,"27,53"
13252,"80,53,9648"
12834,"35,80,53"
3563,"35,10749"
457955,"18,27,53"
300681,"878,53,18"
60304,"14,27,28"
12110,"35,27"
8324,"18,35"
77805,18
37770,35
15189,"35,10751"
309242,"35,18"
618,"18,36,10752"
289727,"10749,35"
13700,"16,10751"
11082,"27,18,53"
216282,"28,53"
157353,"53,878,18,9648"
162903,"18,53"
133805,"18,27"
11915,35
119283,"28,80"
76285,"12,10751,14"
10424,"80,18,9648,53"
849,"28,12,14,878"
328595,878
205588,53
77883,"27,53"
29425,"53,878,28,27"
427989,35
1252,"18,53,80,10749"
823999,"80,28"
565028,"27,9648,53"
11675,"27,53"
785985,"35,28"
520663,"80,9648,53"
300153,18
48340,"28,53"
9644,"35,80,28"
8884,"14,53"
258509,"12,16,35,10751"
32293,"10751,35,18,10402,10770"
23048,"878,35,12"
11932,"35,27"
46503,"9648,53,10749"
10478,"35,10749"
8850,"14,28"
4515,"28,12,18,36"
483202,27
10555,"16,28,35,10751"
10186,"35,10402"
1969,"28,35,37,80"
383709,18
74944,"10751,12"
10533,"18,10749,37"
9279,"10751,35,12"
2212,"18,27,9648,53"
548473,"27,878,9648,53"
143049,35
60405,"10751,10402"
14636,"28,53"
5559,"10751,16,12,35"
4858,"878,53,9648,27"
840882,"53,9648"
429415,"28,18,878,53"
588001,35
335866,"878,9648,18,53,27"
121824,"53,35,28"
59457,"10749,878"
12590,"53,27,9648"
2575,"18,53"
290764,28
209249,"35,10749,18"
11099,"18,9648,878,53"
292040,"53,28"
11452,"35,10749"
6935,"28,80,18"
508018,"53,18,14"
460458,"27,878,28"
347984,"28,18,36,53"
58013,35
10544,"28,12,18,36"
934756,"10749,35"
76494,"10749,35,18"
257091,35
11077,"35,10751"
527261,"27,18,53,14"
308531,"28,12,35,10751,878"
109491,"14,18,10749"
10433,"35,80,10749,18"
9453,"18,36,10749"
116811,"27,18,53"
65599,"18,27"
50321,"12,16,10751"
228968,"18,28,80,53,9648"
188161,"35,37"
168055,"35,10749"
509730,"10751,16"
943930,"27,53,9648"
550201,"53,27"
311324,"28,12,14"
222899,"35,10749"
5820,"28,53,80"
55465,35
9564,"10751,12,35,14"
918,"35,10749"
346681,"35,18"
59429,"27,53"
43939,"10402,35,18"
502292,"10749,35"
293767,"18,10752"
66118,35
13654,"10751,12,35,16"
26691,35
11857,"35,18"
9948,"12,16,35,10751"
217,"12,28"
517909,"18,80,35"
243442,35
66129,35
11678,"12,28,53"
10724,"878,28,12,53"
363126,"9648,53,18,27"
6917,"27,14"
64635,"28,878,53"
602734,"27,80,9648"
366514,"35,10749,18"
80038,"35,10749,18"
24913,"27,9648"
18239,"12,14,18,10749"
9416,"35,28,80"
2539,35
18890,"16,878,10751"
1642,"80,18,9648,53,28"
138697,"10749,35,18"
11133,"27,53"
442249,"27,28,53"
340487,18
9989,"28,80,18"
818,"35,80,878"
693113,"80,9648,53,28"
44894,"10749,35"
458005,"878,10749,53"
73937,35
49953,"16,10751"
431075,"27,53,9648"
333348,"18,35,10751"
86597,"27,9648,53"
13683,"16,10751"
382598,"10751,35,28"
352492,"10402,18"
41439,"27,80"
11847,"28,35,53"
11595,"53,28,35,80,18"
10678,"35,18"
10547,"878,53"
9493,35
426238,"18,10749"
23827,"27,9648"
10349,"9648,27"
805320,"53,18,878,27"
23488,"14,18,53"
8831,"53,878,28,80"
5966,"35,10749"
785752,"53,18"
559581,"878,18,53,12"
514593,"27,53"
353069,"35,18,10749"
320288,"14,878,28,12"
39345,"10751,14,10770"
479,"28,12,80,53"
44363,53
28468,"18,10749"
611914,"28,53"
351964,"18,35,10749"
247218,35
10922,"18,10749"
97051,"53,27"
7091,"35,27"
749274,"18,37"
9893,"10751,35"
542224,"14,27,9648"
215211,"10749,18"
13092,"35,10749,18"
7511,"35,18,10749"
4234,"27,9648"
597890,"878,53"
487083,"14,878,53"
11479,"12,18,10751,35"
9997,"14,27,28,878"
82,"28,80,53"
58595,"12,14,18"
41215,"18,36,27"
38780,"28,80,53"
13477,"35,14,10749"
11379,"878,35,12,10749"
9569,28
9091,"28,18"
533642,"27,53,878"
252512,"35,18,9648"
278924,"28,80,53"
242095,"53,878"
37958,"14,28,18"
454699,"16,10751,14,35"
24402,"18,10749"
10680,"35,28,10751,18"
9745,"35,10751,18,14"
13997,35
11777,"35,18,10749"
9815,18
808023,"53,80"
11429,"35,27,878"
4256,35
244610,"27,53,9648"
36669,"12,28,53"
9096,"12,18,10749"
497814,"53,80,28"
50725,"35,18,10749"
10313,"35,10752"
9894,"35,18,53"
12589,"10751,28,12,16,35,878"
11866,"28,12"
269795,"878,9648,53,10749"
555974,"27,9648,53"
112200,"35,18"
22821,"28,53,80"
21427,35
9466,"18,35"
302688,"10749,35"
301348,"18,35,36"
10571,"35,18,10749"
174323,"35,18"
14451,"27,35"
2067,"878,12,9648"
1077280,"35,28,53"
12540,35
8069,"878,12,35,14"
579,"27,53"
630586,"27,53,18"
500922,"28,80,18,53"
505707,"18,36"
308024,"9648,35"
8914,"28,27,878"
1410,"35,878"
460019,"53,27"
146198,"28,80,12,53"
11152,27
9266,"12,10749,18"
335777,"16,10751,12,35"
220286,"53,9648"
86331,"18,10749"
531306,"878,12,28,35"
32985,"12,14,28"
32823,"12,35,10402"
13159,"35,18,10749"
12658,"35,10749"
10900,"27,53,9648"
5549,"28,12,80,878,53"
1901,"35,18,10749"
764835,53
266647,"14,12,10751,28"
8452,"878,28,9648"
584962,35
12556,"14,35,10749"
343611,"28,53"
253626,18
19840,"35,10749"
9449,"12,14,28,35,10751"
670428,"878,35,27"
25602,"28,80,18,53"
10351,"27,14"
2029,35
311667,"18,9648,53"
209112,"28,12,14"
49730,"28,12,27,14,53"
14979,"28,53,80"
800937,35
37821,"28,35,53,10749"
820912,"10749,18,35"
414190,"28,878"
274854,"14,28,12"
470114,"28,878,53,9648"
187596,35
85041,35
74945,"12,10751"
10402,35
9566,"53,28"
8780,"35,10749"
45535,35
13460,"28,53,878"
11638,"35,10749"
3597,"27,53,9648"
183662,53
10538,"28,12,53"
8698,"14,28,53,878"
2313,"35,18,10749"
59861,"35,10749,18"
39227,"12,10751,10749"
14248,"16,35,10751,14,27"
10127,"35,27,878"
7501,"80,53"
328720,35
136835,"80,53"
88042,35
49010,"80,28,53"
2749,"28,80,53"
321258,"27,53,9648"
12245,"80,9648,53"
11199,"28,12,35"
13018,"53,9648"
565413,"12,35"
356842,53
34494,35
14372,"12,27,28,53,878"
11374,35
9406,"27,35,14"
1722,"18,10749,10752"
617505,"35,9648,27"
245906,"35,10749"
13279,"18,80,53"
9582,"35,10749"
503619,35
337154,"35,18"
266294,35
172533,"10749,18,35"
97614,"80,18,53"
43209,"28,12,36"
299687,"878,12,28"
228066,"18,878,53"
15516,"27,53"
11015,"27,9648,53"
10765,35
10480,"35,80,53"
10066,"9648,27,53"
9348,"878,27,28"
340402,"35,18"
586592,"35,53,27"
460648,"28,878,53"
267193,"28,35"
396806,878
39386,35
9275,"35,80,18,53"
27579,"80,18,53"
4923,"14,28,53,878"
452507,"27,80,18"
24056,"27,28,53"
10145,"53,18,9648,878"
415010,"27,18,878"
58224,"35,10751"
7090,18
1690,27
25239,"27,53"
1884,"12,10751,14,878,10770"
479455,"35,878,28"
215830,"27,53,9648"
9021,"14,35,10751"
378018,"9648,27,878"
174675,"878,53"
52067,35
12994,"18,14,9648,53"
382517,"16,35,10751,12"
9645,"27,9648,53"
9296,"878,35,18"
590869,"18,36"
125490,"878,27"
10023,"28,35,80"
1257,"10749,35"
423949,"14,18,35"
257088,"28,12,80,53"
91314,"878,28,12"
87101,"878,28,53,12"
48838,"18,80"
661791,"18,27"
353569,"35,18"
12819,"16,10751,35,12,10749"
11775,"35,10749"
98357,"53,80,18"
24795,"35,10751,14"
9923,"28,80"
615658,"18,878,53"
18502,"27,878,35"
9431,"27,35"
291870,35
270302,18
38031,"35,18,10749"
10740,"18,9648"
7451,"28,12,53"
1966,"10752,36,28,12,18,10749"
496704,"28,12,878"
445954,"53,28,18"
354251,"14,53,27,878"
146223,"9648,18,80,53"
9383,"28,878,53"
862551,35
206296,"35,18,10402,10749"
14648,"35,10402"
2018,"35,10749"
340676,"18,9648,53"
87516,"18,53,9648,28"
12500,28
495766,"35,18"
13078,18
310133,"53,80"
62764,"12,35,10751,14"
19724,"35,10751"
563907,35
9895,"35,10749,53"
826749,"28,53,80"
462148,"35,10749"
12572,"35,18,10749"
10280,"14,27"
501979,"35,878,12"
284536,"53,80,18"
270487,"35,80,9648"
19994,"27,35"
11078,"28,35,80"
10366,"28,878"
10204,"28,12,35"
147868,35
2687,"878,35,10749"
324542,"28,80,53"
297761,"28,12,14"
13668,"35,18,10749"
10714,"10751,12,18"
785516,35
9448,"28,12,35,53"
8975,28
20,"18,10749"
333674,"18,53,27"
211067,"27,53"
39053,"35,18,10749"
32856,"35,10749"
24831,"27,35,878"
6073,"28,35,80,10749"
622420,27
306952,"10749,35"
182560,"53,9648,18,80"
464504,35
340945,"28,10752"
68728,"14,12,10751"
10030,"35,10749"
98566,"878,28,12,35"
81796,"28,53,878"
45649,"35,18,14,27,9648"
34069,"53,9648,878"
10488,"12,35,10751,14"
9073,"10751,12,18,35"
432618,35
416234,"27,53"
11317,"35,10751"
9597,"14,28,53,80,878,9648"
10708,"35,10751"
476764,"18,36"
399019,18
11674,"10751,35"
10136,"28,12,35"
643550,"27,9648,53,10402"
74998,"28,18,53"
25643,"18,10749"
13389,"28,80,18,53"
395,"12,878,28,27"
375588,"12,28,53"
254473,"28,80,18"
241843,"35,27"
39285,"10749,35,10770"
505436,35
258489,"14,28,12"
20414,35
640923,35
439079,"27,9648,53"
86828,"35,878"
16558,"10749,35,80"
2103,"18,878,9648"
72571,"27,9648"
10379,"35,14,10751"
10357,"878,28,18,53"
429460,"53,27"
184125,"18,53,28"
35626,"9648,27,35"
17134,"28,53,80"
11968,"28,53,12,80"
10748,"35,10751,878"
390584,"80,18"
9988,35
7364,"28,12,35,18,9648"
2310,"12,28,16"
649087,"53,27"
471507,"53,80,18,28"
277547,"35,10749"
192145,"18,10749"
11157,35
1970,"27,9648,53"
11648,"10749,35"
10985,35
10495,"28,10751,18,12"
101173,"18,53"
87567,35
9982,"16,10751,35"
256474,"28,80,53"
216015,"18,10749,53"
62838,"35,10749"
54540,"35,10751"
53399,18
27583,"35,18,10749"
13067,"10749,35,18"
509874,"80,35,18"
151960,"16,10751,12,35"
18823,"12,14,28"
14873,"10751,16,12"
671039,"80,53,28,18"
1995,"12,14,28,53"
34480,"12,27,53"
9417,"28,12,35"
419522,35
283445,27
11011,"35,10751"
2636,"28,53"
429202,"18,10402"
340022,"35,28,80"
9072,"35,80"
9825,"27,35,28,878,53"
395458,"53,80,18,9648"
18457,35
8555,"27,53,9648"
418437,"18,53"
57331,"28,12,53"
7548,"18,10749"
5137,"9648,28,53,878,12"
175574,"16,35,10751"
150202,"27,18,53"
18476,"80,18,27,9648,53"
284289,53
64639,"18,53"
9728,27
306,"28,35,80"
15019,"35,18,10749"
2084,"35,80,53"
123109,"27,53"
59965,"53,28,9648"
23514,"35,18"
20829,"35,18"
11187,"27,53"
6723,"28,80,18,53"
679989,35
440708,35
315319,35
89492,35
12596,"35,18"
793723,"53,28,18"
768334,"27,9648"
740925,"27,53,9648"
487702,"35,18"
139038,"35,27"
9530,"10751,35,10749,18"
6439,"35,10751"
17336,"28,80,10749"
513409,"18,9648,10749,53"
9767,"10749,35"
9678,"35,14"
2176,"18,53"
422715,"9648,27,53"
238603,"10751,12,878"
45772,"16,10751"
291264,"35,18,9648"
77987,"18,53,80"
50022,"35,80,9648"
9957,35
38961,"35,10749"
461053,"28,80,53"
16113,"28,53,12"
9570,"12,10751,878,28"
109431,"35,80"
8398,"27,80,53"
20606,"35,27"
13555,27
11519,"35,10752"
93828,"28,12,80"
52077,35
37707,"27,878,53"
167032,"27,53"
133698,"35,10749"
38541,"27,878,53"
27414,"53,27"
9973,"12,35,10751"
14906,"16,12,10402"
521935,"9648,53,27"
169219,"53,9648"
27573,"35,28,10749"
12277,"28,35"
11870,"10751,35,12"
457962,"53,80,18,9648"
334538,"18,878"
238215,"14,35,18"
147441,"12,18,28"
97020,"878,28,80,53"
79697,35
36648,"28,27,14"
14138,"12,18,27"
10061,"28,12,878,53"
9980,"27,28,878"
23172,"28,35,10751"
2022,"35,10749"
16866,"16,10751,35,878,12"
10317,"35,18"
7978,"27,36,18,53"
437626,"80,35"
270010,"35,18"
346672,"14,28,53,27"
72207,"35,10749"
383785,"35,9648,10751,28,12"
13962,"35,10751"
11517,"28,35,80"
780154,"35,18,53"
423087,"53,18"
418078,"18,27,9648"
335791,"9648,53,18,27"
228973,"53,18,27"
56906,"27,53"
214030,35
14536,"35,10749"
13690,"12,16,35,10751"
157823,"53,18"
15379,"28,12,53,10752"
829557,"10749,18"
503,"12,28,18,53"
1961,"35,27,14"
433627,"53,18,80"
9312,"28,14"
595743,"18,28,53"
37905,"28,27,53"
28941,"27,878"
10599,"35,10751,14"
10131,"27,53"
9907,"16,35,10751"
368940,"16,12,35,10751"
70706,18
3512,"28,53"
249070,"28,80,53"
192149,53
192134,"35,80,18"
10768,"27,9648,53"
262543,"53,878"
174751,"37,28,18"
539537,"27,14,12,9648"
244761,"18,53,80"
12569,35
675327,"27,28,10752"
84105,"18,10751,10770,35"
4327,"28,12,35,80,53"
250349,35
77953,35
22894,"27,28,14"
489064,"27,80,28"
13836,"12,10751,14,878,53,28"
348060,"28,18"
258193,"27,878,53"
14161,"28,12,878"
10596,"28,878,53"
305932,35
737568,"28,53"
342878,"18,10749"
323676,35
320316,35
81005,"14,28,12,10751"
12096,"35,9648,80,12,10751"
460321,"28,12,53"
14223,"18,27,53"
575322,"878,27"
49524,"14,28,35"
9824,"12,14,28,35,878"
739413,"878,53"
492621,27
12138,"28,12,35,80,53"
11074,"80,28,9648,53"
353979,"27,53"
114478,"16,28,878"
107811,35
9754,"28,80,53"
28597,"35,10751"
23367,"35,18,10751,10402,10749"
9491,53
3682,"18,10402"
325133,35
10069,"27,53"
621707,"27,53,9648"
499726,"35,10749"
44833,"53,28,12,878"
37414,"80,18,53"
1691,27
615469,"878,53"
502416,"27,53"
2144,"35,80"
9396,"12,35"
2099,"28,80,53"
60281,"18,10749"
9099,35
240916,"80,53"
61630,"35,10749"
41665,35
332704,"9648,27,53"
74777,"9648,27,53"
4942,"35,10749,18"
325848,35
256569,"28,80,18"
10035,"35,18,10749"
4442,"12,14,28,35,53"
359412,"28,80,53"
94380,"28,18"
9070,"28,12,878,14"
6477,"35,10751,14,16"
190469,"28,35,80,53"
71679,"28,27,878"
57157,"35,18"
663866,"27,9648"
51620,"28,53,878"
52451,"12,28,53"
19904,"27,53"
456165,35
60049,35
13056,"28,80"
11856,"28,12,35,18"
539885,"28,53,80"
354861,35
10092,"27,53"
58547,"35,18"
44982,"18,53"
9600,"80,35"
255157,"53,80,18"
40817,35
12139,"10751,35"
8849,"35,18,10749"
461992,"18,27,10749,878"
451877,"878,18,9648"
235271,"18,53"
12193,"35,10749,18"
4248,35
82505,"27,53"
34803,35
11908,"35,27"
9384,"35,80"
377275,"35,18,10749"
271718,"35,10749"
11630,"10751,35"
9932,"35,80"
7183,"53,80,9648"
5,35
9981,"10751,35"
492611,"27,53"
438650,"35,28,80,53"
403119,"53,12,27"
275601,"35,18,10402"
11397,35
76489,35
6641,"35,10749"
334536,"27,53"
287084,"53,27"
11258,"53,80,28"
10829,"28,35,27,878,53"
10014,27
9341,"28,53,12,878"
411873,35
377264,"27,878,53"
45657,"27,9648"
11806,"10751,35"
10054,"28,35,10751,12"
6877,"35,10749"
485942,"16,28,878"
45650,"53,12,14"
393345,"27,53"
231001,27
9738,"28,14,878"
42949,"16,12,14,10751"
14211,"12,27,53"
9482,878
234004,"28,12,16,10751"
156717,"28,878,53"
85038,35
81836,"35,10749"
10406,35
12118,"35,80"
87428,35
26953,"27,14,878"
8869,"28,35,27,53"
9030,"18,27,53"
489929,"10749,35,18"
11632,"18,10749"
167810,"14,53,18,27"
73499,"28,18,80"
1375,18
8457,35
41513,"16,10751,12,35,14"
38321,"28,14,27,53"
17335,"18,53"
14869,"12,28,53,878"
12090,"35,10749"
77931,"14,10751,35,16"
46261,"14,27,53"
13505,"35,80"
10862,"18,10749"
582186,"35,10749"
250546,27
56014,35
748853,"27,878,53"
614911,"878,18"
5375,"28,35,18"
3489,"80,9648,53"
661930,27
619979,"18,9648,53"
323368,"9648,80,53"
333663,"28,35,9648"
184315,"28,12"
10733,"36,10752,18"
11456,"53,80,9648"
227783,"16,35,10751,12"
24418,"12,14,28,53"
1408,"28,12"
376865,"878,18,9648"
209189,"35,80"
13812,"27,878,53"
13498,"35,28"
2124,"10749,53,9648,27"
248574,"12,35,28,10749"
39106,"16,28,878"
8836,"18,9648,878,53"
291328,"10749,35,18"
129139,"35,10749"
18896,"35,18,10749"
13207,27
9884,"28,53,18"
224141,"14,35"
144789,35
112454,"27,53"
10040,"28,35"
52214,"35,10749"
41668,35
3603,"27,35"
62206,"28,12,35"
10996,"10751,12,16,35"
9886,"878,53,12,28"
85435,35
10053,"27,9648"
9424,"9648,27,878"
123105,"27,878,53"
1452,"878,28,12"
41436,"27,9648"
1996,"28,12,14,53"
631060,27
339396,"35,28"
10694,"12,35,28,80"
9669,"27,9648,878"
357096,"27,53"
355008,35
306964,"27,53,18"
273169,35
11141,"35,10749"
11565,"35,80"
390051,"18,53"
382597,"28,35"
223702,"12,16,35,14"
54445,"28,80,53"
13536,"80,18,9648"
10861,"28,53"
437425,"10749,35"
68179,"16,35,12,10751,878"
433251,35
347754,"27,53"
322240,"14,35,10751"
44943,"878,28"
9304,"35,14,878,10749"
8676,"12,10749,35"
1441,"18,28,53,80"
172,"878,28,12,53"
412988,"28,35,80"
8867,"28,53"
213681,"28,35,80"
20068,"10749,35,18"
866413,"10749,35"
463053,"35,10749"
266396,"28,18,80"
159128,"18,27,53"
13476,"35,10749"
869,"53,878,28,12"
157433,"27,53"
34636,"18,10751,14,12"
10320,"18,27,53"
13742,"35,27,53"
11478,"80,18,53"
72477,"18,53,80,9648"
449459,"53,9648"
311539,"27,14"
57165,"14,12"
10172,"10751,35"
1683,27
50359,"16,35,10751"
26505,"12,14,16,10751"
312669,"10749,35,18"
459202,"27,35"
10805,"18,10402"
520725,"14,12,35"
14289,"28,53"
257344,"28,35,878"
11467,"35,10749"
115348,"18,53"
15159,"35,9648"
2334,"28,35"
380124,"35,27"
271969,"28,36,12,18"
14123,"35,10402,10751"
11451,"35,10751,12,14,10749"
9074,"28,35,80"
9038,"35,10749"
1705,"28,878"
11472,"10749,35"
72331,"28,14,27"
2122,"35,53,80"
302150,"28,53"
53172,"80,35"
49014,18
18501,"28,53,878"
480105,"27,18,12"
310126,35
109513,"28,35,10749"
9906,"14,12,16,35,10751"
9616,"14,27,9648,53"
2928,"35,18,14"
265010,"27,9648,53"
15681,35
56903,"18,10749"
10679,"28,35,878"
772272,"35,10749"
55301,"35,14,10751,10402,16"
253161,18
49787,"18,27,53"
10661,"35,28"
9966,"9648,53,27"
94363,"35,18"
9562,"28,12,878"
28665,"10402,35,18,10749"
12120,"35,878"
3513,"28,10752,12,36"
389053,"28,12,35"
71672,"27,53"
9413,"10749,35,18"
8870,"53,28,878"
268920,"28,35,80"
60747,"28,53"
9683,"35,12,10749"
15566,"35,10749"
38778,35
397422,"18,35"
12123,"878,28,18,53"
480414,"27,9648,53"
41517,"12,28,878"
10823,"27,53"
10771,"53,28,35,878"
10877,"28,80,53"
304372,"18,53"
440762,35
312831,"14,27"
628917,"35,18"
171424,"27,53,12"
70435,"28,18,53"
46221,"27,53,9648"
2087,"28,80,18,9648,10749,53"
490448,35
410554,"28,53,80"
270774,"28,35,53,9648"
20856,"12,35,10751,14,878"
1450,"28,12,27,878,53"
167575,"27,53,35,28"
2565,"35,10749"
230222,"16,28,12,10751"
50671,"53,9648"
11398,"80,28,12"
59115,"27,9648,878"
340584,"18,53"
152790,"18,35"
9890,"35,878,27"
2959,35
16643,"35,18,10749"
342474,"35,18"
36599,"27,9648,53"
10169,"35,80"
3050,"35,10751,14"
430040,"28,80,53"
416051,"53,9648"
413998,"18,10749"
4597,"28,80,18,53,9648"
9877,"27,9648"
353491,"14,28,878"
11649,"28,14,878,12,53"
6058,"28,53"
659986,"27,9648,53"
400710,"18,27,53"
469876,"35,878"
383869,35
85735,"10749,35"
48988,"35,10749"
420950,"14,878,27"
8920,"16,35,10751"
77875,"35,10749"
11066,"35,10749"
10154,"35,80,10749"
531499,"28,80,18"
394830,"27,9648,53"
139567,"28,80,18,53"
9927,35
347945,"53,9648,878"
118957,27
385360,"18,53"
514277,"80,27,53"
384682,35
346808,"28,80,53"
334074,"28,80,9648,53"
193687,"18,10749,878"
11547,27
438,"9648,878,53"
602654,"53,12"
38358,"27,53,9648"
4954,"28,53"
479040,"28,80,53"
124459,35
111440,"27,9648,53"
114606,"35,27"
86834,"18,12"
10723,"35,80,28"
12192,"80,27,53"
16235,27
9292,"28,12,35"
16314,"10751,28,12,35"
12620,"10749,35"
10891,"28,35,27,37"
50037,"14,878,27"
16337,27
2155,"53,28,80"
559401,"18,35"
373314,"53,18,9648"
532710,"878,53,27"
370567,"16,10751,14,35,12,9648"
10327,"35,10749"
254302,18
11056,27
8277,35
459928,"53,27"
39451,"35,10749"
5552,"18,28,878"
231474,"12,10770"
10756,"53,14,35,10751,9648"
8860,"28,12,35,80,53"
604563,"35,12,28"
420808,"10751,14,28,12"
86835,"10749,18"
624808,"35,10749"
265208,"53,80,28"
205584,"28,12,14"
429476,"27,53"
429471,"878,28,27,53"
146238,"80,53,18"
27726,"80,27,9648"
24271,"35,80"
10134,"878,28,53,12"
27,"18,10402,10749"
345914,35
13596,"10749,35"
11888,"35,10751,12"
336011,18
253344,"35,10749"
500916,"28,12,53"
271185,18
244516,35
164251,18
23398,"35,10751,16,14,10402"
9574,"35,10751,878"
336455,"18,27,878"
9381,"28,12,878,53"
653601,18
9622,"35,28"
